Time [s],Value,Parity Error,Framing Error
0.103568666666667,0x00,,
0.103607708333333,0x00,,
0.103646750000000,0x00,,
0.103685791666667,0x00,,
0.103724833333333,0x00,,
0.103763916666667,0x00,,
0.103802958333333,0x00,,
0.103842000000000,0x2F,,
0.103881041666667,0x69,,
0.103920083333333,0x55,,
0.103959125000000,0x0E,,
0.103998208333333,0x04,,
0.104037250000000,0x66,,
0.104076291666667,0x03,,
0.104115333333333,0x02,,
0.104154375000000,0x11,,
0.104193416666667,0x00,,
0.104232458333333,0x00,,
0.104271541666667,0x03,,
0.104310583333333,0x32,,
0.104349625000000,0x27,,
0.104388666666667,0xBF,,
0.104435541666667,0x95,,
0.121901791666667,0x55,,
0.121940875000000,0x33,,
0.121979916666667,0x04,,
0.122018958333333,0xC2,,
0.122058000000000,0x03,,
0.122097041666667,0x09,,
0.122136083333333,0x13,,
0.122175166666667,0x01,,
0.122214208333333,0x00,,
0.122253250000000,0x03,,
0.122292291666667,0x42,,
0.122331333333333,0x00,,
0.122370375000000,0x00,,
0.122409416666667,0x00,,
0.122448500000000,0x00,,
0.122487541666667,0x00,,
0.122526583333333,0x00,,
0.122565625000000,0x00,,
0.122604666666667,0x00,,
0.122643708333333,0x00,,
0.122682791666667,0x00,,
0.122721833333333,0x00,,
0.122760875000000,0x00,,
0.122799916666667,0x00,,
0.122838958333333,0x00,,
0.122878000000000,0x00,,
0.122917041666667,0x00,,
0.122956125000000,0x00,,
0.122995166666667,0x00,,
0.123034208333333,0x80,,
0.123073250000000,0x3F,,
0.123112291666667,0x00,,
0.123159166666667,0x00,,
0.123198208333333,0x00,,
0.123237250000000,0x00,,
0.123276291666667,0x00,,
0.123315333333333,0x00,,
0.123354416666667,0x00,,
0.123393458333333,0x00,,
0.123432500000000,0x00,,
0.123471541666667,0x00,,
0.123510583333333,0x00,,
0.123549625000000,0x00,,
0.123588708333333,0x00,,
0.123627750000000,0x00,,
0.123666791666667,0x00,,
0.123705833333333,0x00,,
0.123744875000000,0x00,,
0.123783916666667,0x00,,
0.123823000000000,0xEB,,
0.123862041666667,0x06,,
0.123901083333333,0x55,,
0.123940125000000,0x3F,,
0.123979166666667,0x04,,
0.124018208333333,0x8F,,
0.124057291666667,0x03,,
0.124096333333333,0x09,,
0.124135375000000,0x55,,
0.124174416666667,0x00,,
0.124213458333333,0x00,,
0.124252500000000,0x03,,
0.124291541666667,0x43,,
0.124330625000000,0x00,,
0.124369666666667,0x00,,
0.124416500000000,0x00,,
0.124455583333333,0x00,,
0.124494625000000,0x00,,
0.124533666666667,0x00,,
0.124572708333333,0x00,,
0.124611750000000,0x00,,
0.124650791666667,0x00,,
0.124689833333333,0x00,,
0.124728916666667,0x00,,
0.124767958333333,0x00,,
0.124807000000000,0x00,,
0.124846041666667,0x00,,
0.124885083333333,0x00,,
0.124924125000000,0x00,,
0.124963208333333,0x00,,
0.125002250000000,0x00,,
0.125041291666667,0x00,,
0.125080333333333,0x00,,
0.125119375000000,0x00,,
0.125158416666667,0x00,,
0.125197458333333,0x00,,
0.125236541666667,0x00,,
0.125275583333333,0x00,,
0.125314625000000,0x00,,
0.125353666666667,0x00,,
0.125392708333333,0x00,,
0.125431750000000,0x00,,
0.125470833333333,0x00,,
0.125509875000000,0x81,,
0.125548916666667,0x00,,
0.125587958333333,0x01,,
0.125627000000000,0x60,,
0.125673875000000,0x80,,
0.125712916666667,0x00,,
0.125751958333333,0x00,,
0.125791000000000,0x00,,
0.125830041666667,0x00,,
0.125869125000000,0x00,,
0.125908166666667,0x1C,,
0.125947208333333,0x00,,
0.125986250000000,0x00,,
0.126025291666667,0x00,,
0.126064333333333,0x00,,
0.126103416666667,0x1E,,
0.126142458333333,0x8A,,
0.126181500000000,0x08,,
0.126220541666667,0x04,,
0.126259583333333,0x02,,
0.126298625000000,0xB3,,
0.126337708333333,0x81,,
0.141894500000000,0x55,,
0.141933541666667,0x33,,
0.141972625000000,0x04,,
0.142011666666667,0xC2,,
0.142050708333333,0x03,,
0.142089750000000,0x09,,
0.142128791666667,0x14,,
0.142167833333333,0x01,,
0.142206875000000,0x00,,
0.142245958333333,0x03,,
0.142285000000000,0x42,,
0.142324041666667,0x00,,
0.142363083333333,0x00,,
0.142402125000000,0x00,,
0.142441166666667,0x00,,
0.142480250000000,0x00,,
0.142519291666667,0x00,,
0.142558333333333,0x00,,
0.142597375000000,0x00,,
0.142636416666667,0x00,,
0.142675458333333,0x00,,
0.142714541666667,0x00,,
0.142753583333333,0x00,,
0.142792625000000,0x00,,
0.142831666666667,0x00,,
0.142870708333333,0x00,,
0.142909750000000,0x00,,
0.142948791666667,0x00,,
0.142987875000000,0x00,,
0.143026916666667,0x80,,
0.143065958333333,0x3F,,
0.143105000000000,0x00,,
0.143151875000000,0x00,,
0.143190916666667,0x00,,
0.143229958333333,0x00,,
0.143269000000000,0x00,,
0.143308041666667,0x00,,
0.143347083333333,0x00,,
0.143386166666667,0x00,,
0.143425208333333,0x00,,
0.143464250000000,0x00,,
0.143503291666667,0x00,,
0.143542333333333,0x00,,
0.143581375000000,0x00,,
0.143620458333333,0x00,,
0.143659500000000,0x00,,
0.143698541666667,0x00,,
0.143737583333333,0x00,,
0.143776625000000,0x00,,
0.143815666666667,0xA6,,
0.143854708333333,0x01,,
0.143893791666667,0x55,,
0.143932833333333,0x11,,
0.143971875000000,0x04,,
0.144010916666667,0x92,,
0.144049958333333,0x0B,,
0.144089000000000,0x02,,
0.144128083333333,0x09,,
0.144167125000000,0x00,,
0.144206166666667,0x00,,
0.144245208333333,0x00,,
0.144284250000000,0xF1,,
0.144323291666667,0x00,,
0.144362375000000,0x00,,
0.144409208333333,0x00,,
0.144448250000000,0x80,,
0.144487291666667,0xA5,,
0.144526375000000,0x16,,
0.161895000000000,0x55,,
0.161934083333333,0x33,,
0.161973125000000,0x04,,
0.162012166666667,0xC2,,
0.162051208333333,0x03,,
0.162090250000000,0x09,,
0.162129291666667,0x15,,
0.162168333333333,0x01,,
0.162207416666667,0x00,,
0.162246458333333,0x03,,
0.162285500000000,0x42,,
0.162324541666667,0x00,,
0.162363583333333,0x00,,
0.162402666666667,0x00,,
0.162441708333333,0x00,,
0.162480750000000,0x00,,
0.162519791666667,0x00,,
0.162558833333333,0x00,,
0.162597875000000,0x00,,
0.162636916666667,0x00,,
0.162676000000000,0x00,,
0.162715041666667,0x00,,
0.162754083333333,0x00,,
0.162793125000000,0x00,,
0.162832166666667,0x00,,
0.162871208333333,0x00,,
0.162910250000000,0x00,,
0.162949333333333,0x00,,
0.162988375000000,0x00,,
0.163027416666667,0x80,,
0.163066458333333,0x3F,,
0.163105500000000,0x00,,
0.163152375000000,0x00,,
0.163191416666667,0x00,,
0.163230458333333,0x00,,
0.163269500000000,0x00,,
0.163308583333333,0x00,,
0.163347625000000,0x00,,
0.163386666666667,0x00,,
0.163425708333333,0x00,,
0.163464750000000,0x00,,
0.163503791666667,0x00,,
0.163542833333333,0x00,,
0.163581916666667,0x00,,
0.163620958333333,0x00,,
0.163660000000000,0x00,,
0.163699041666667,0x00,,
0.163738083333333,0x00,,
0.163777125000000,0x00,,
0.163816208333333,0x62,,
0.163855250000000,0x6E,,
0.181895541666667,0x55,,
0.181934583333333,0x33,,
0.181973625000000,0x04,,
0.182012666666667,0xC2,,
0.182051708333333,0x03,,
0.182090750000000,0x09,,
0.182129833333333,0x16,,
0.182168875000000,0x01,,
0.182207916666667,0x00,,
0.182246958333333,0x03,,
0.182286000000000,0x42,,
0.182325041666667,0x00,,
0.182364125000000,0x00,,
0.182403166666667,0x00,,
0.182442208333333,0x00,,
0.182481250000000,0x00,,
0.182520291666667,0x00,,
0.182559333333333,0x00,,
0.182598375000000,0x00,,
0.182637458333333,0x00,,
0.182676500000000,0x00,,
0.182715541666667,0x00,,
0.182754583333333,0x00,,
0.182793625000000,0x00,,
0.182832666666667,0x00,,
0.182871750000000,0x00,,
0.182910791666667,0x00,,
0.182949833333333,0x00,,
0.182988875000000,0x00,,
0.183027916666667,0x80,,
0.183066958333333,0x3F,,
0.183106041666667,0x00,,
0.183152875000000,0x00,,
0.183191916666667,0x00,,
0.183230958333333,0x00,,
0.183270041666667,0x00,,
0.183309083333333,0x00,,
0.183348125000000,0x00,,
0.183387166666667,0x00,,
0.183426208333333,0x00,,
0.183465250000000,0x00,,
0.183504333333333,0x00,,
0.183543375000000,0x00,,
0.183582416666667,0x00,,
0.183621458333333,0x00,,
0.183660500000000,0x00,,
0.183699541666667,0x00,,
0.183738625000000,0x00,,
0.183777666666667,0x00,,
0.183816708333333,0x2E,,
0.183855750000000,0xDE,,
0.201896041666667,0x55,,
0.201935083333333,0x33,,
0.201974125000000,0x04,,
0.202013166666667,0xC2,,
0.202052250000000,0x03,,
0.202091291666667,0x09,,
0.202130333333333,0x17,,
0.202169375000000,0x01,,
0.202208416666667,0x00,,
0.202247458333333,0x03,,
0.202286500000000,0x42,,
0.202325583333333,0x00,,
0.202364625000000,0x00,,
0.202403666666667,0x00,,
0.202442708333333,0x00,,
0.202481750000000,0x00,,
0.202520791666667,0x00,,
0.202559875000000,0x00,,
0.202598916666667,0x00,,
0.202637958333333,0x00,,
0.202677000000000,0x00,,
0.202716041666667,0x00,,
0.202755083333333,0x00,,
0.202794166666667,0x00,,
0.202833208333333,0x00,,
0.202872250000000,0x00,,
0.202911291666667,0x00,,
0.202950333333333,0x00,,
0.202989375000000,0x00,,
0.203028416666667,0x80,,
0.203067500000000,0x3F,,
0.203106541666667,0x00,,
0.203153375000000,0x00,,
0.203192458333333,0x00,,
0.203231500000000,0x00,,
0.203270541666667,0x00,,
0.203309583333333,0x00,,
0.203348625000000,0x00,,
0.203387666666667,0x00,,
0.203426708333333,0x00,,
0.203465791666667,0x00,,
0.203504833333333,0x00,,
0.203543875000000,0x00,,
0.203582916666667,0x00,,
0.203621958333333,0x00,,
0.203661000000000,0x00,,
0.203700083333333,0x00,,
0.203739125000000,0x00,,
0.203778166666667,0x00,,
0.203817208333333,0xEA,,
0.203856250000000,0xB1,,
0.221896541666667,0x55,,
0.221935583333333,0x33,,
0.221974625000000,0x04,,
0.222013708333333,0xC2,,
0.222052750000000,0x03,,
0.222091791666667,0x09,,
0.222130833333333,0x18,,
0.222169875000000,0x01,,
0.222208916666667,0x00,,
0.222248000000000,0x03,,
0.222287041666667,0x42,,
0.222326083333333,0x00,,
0.222365125000000,0x00,,
0.222404166666667,0x00,,
0.222443208333333,0x00,,
0.222482291666667,0x00,,
0.222521333333333,0x00,,
0.222560375000000,0x00,,
0.222599416666667,0x00,,
0.222638458333333,0x00,,
0.222677500000000,0x00,,
0.222716541666667,0x00,,
0.222755625000000,0x00,,
0.222794666666667,0x00,,
0.222833708333333,0x00,,
0.222872750000000,0x00,,
0.222911791666667,0x00,,
0.222950833333333,0x00,,
0.222989916666667,0x00,,
0.223028958333333,0x80,,
0.223068000000000,0x3F,,
0.223107041666667,0x00,,
0.223153916666667,0x00,,
0.223192958333333,0x00,,
0.223232000000000,0x00,,
0.223271041666667,0x00,,
0.223310083333333,0x00,,
0.223349125000000,0x00,,
0.223388208333333,0x00,,
0.223427250000000,0x00,,
0.223466291666667,0x00,,
0.223505333333333,0x00,,
0.223544375000000,0x00,,
0.223583416666667,0x00,,
0.223622500000000,0x00,,
0.223661541666667,0x00,,
0.223700583333333,0x00,,
0.223739625000000,0x00,,
0.223778666666667,0x00,,
0.223817708333333,0xB4,,
0.223856791666667,0xD0,,
0.223895833333333,0x55,,
0.223934875000000,0x3F,,
0.223973916666667,0x04,,
0.224020791666667,0x8F,,
0.224059833333333,0x03,,
0.224098875000000,0x09,,
0.224137916666667,0x56,,
0.224176958333333,0x00,,
0.224216000000000,0x00,,
0.224255041666667,0x03,,
0.224294125000000,0x43,,
0.224333166666667,0x00,,
0.224372208333333,0x00,,
0.224411250000000,0x00,,
0.224450291666667,0x00,,
0.224489333333333,0x00,,
0.224528416666667,0x00,,
0.224567458333333,0x00,,
0.224606500000000,0x00,,
0.224645541666667,0x00,,
0.224684583333333,0x00,,
0.224723625000000,0x00,,
0.224762666666667,0x00,,
0.224801750000000,0x00,,
0.224840791666667,0x00,,
0.224879833333333,0x00,,
0.224918875000000,0x00,,
0.224957916666667,0x00,,
0.224996958333333,0x00,,
0.225036041666667,0x00,,
0.225075083333333,0x00,,
0.225114125000000,0x00,,
0.225153166666667,0x00,,
0.225192208333333,0x00,,
0.225231250000000,0x00,,
0.225278125000000,0x00,,
0.225317166666667,0x00,,
0.225356208333333,0x00,,
0.225395291666667,0x00,,
0.225434333333333,0x00,,
0.225473375000000,0x00,,
0.225512416666667,0x81,,
0.225551458333333,0x00,,
0.225590500000000,0x01,,
0.225629541666667,0x60,,
0.225668625000000,0x80,,
0.225707666666667,0x00,,
0.225746708333333,0x00,,
0.225785750000000,0x00,,
0.225824791666667,0x00,,
0.225863833333333,0x00,,
0.225902875000000,0x1C,,
0.225941958333333,0x00,,
0.225981000000000,0x00,,
0.226020041666667,0x00,,
0.226059083333333,0x00,,
0.226098125000000,0x1E,,
0.226137166666667,0x8A,,
0.226176250000000,0x08,,
0.226215291666667,0x04,,
0.226254333333333,0x02,,
0.226293375000000,0x9D,,
0.226332416666667,0xD8,,
0.241920500000000,0x55,,
0.241959541666667,0x33,,
0.241998583333333,0x04,,
0.242037625000000,0xC2,,
0.242076666666667,0x03,,
0.242115708333333,0x09,,
0.242154791666667,0x19,,
0.242193833333333,0x01,,
0.242232875000000,0x00,,
0.242271916666667,0x03,,
0.242310958333333,0x42,,
0.242350000000000,0x00,,
0.242389083333333,0x00,,
0.242428125000000,0x00,,
0.242467166666667,0x00,,
0.242506208333333,0x00,,
0.242545250000000,0x00,,
0.242584291666667,0x00,,
0.242623375000000,0x00,,
0.242662416666667,0x00,,
0.242701458333333,0x00,,
0.242740500000000,0x00,,
0.242779541666667,0x00,,
0.242818583333333,0x00,,
0.242857625000000,0x00,,
0.242896708333333,0x00,,
0.242935750000000,0x00,,
0.242974791666667,0x00,,
0.243013833333333,0x00,,
0.243052875000000,0x80,,
0.243091916666667,0x3F,,
0.243131000000000,0x00,,
0.243177833333333,0x00,,
0.243216875000000,0x00,,
0.243255916666667,0x00,,
0.243295000000000,0x00,,
0.243334041666667,0x00,,
0.243373083333333,0x00,,
0.243412125000000,0x00,,
0.243451166666667,0x00,,
0.243490208333333,0x00,,
0.243529291666667,0x00,,
0.243568333333333,0x00,,
0.243607375000000,0x00,,
0.243646416666667,0x00,,
0.243685458333333,0x00,,
0.243724500000000,0x00,,
0.243763583333333,0x00,,
0.243802625000000,0x00,,
0.243841666666667,0x70,,
0.243880708333333,0xBF,,
0.261897583333333,0x55,,
0.261936625000000,0x33,,
0.261975666666667,0x04,,
0.262014708333333,0xC2,,
0.262053750000000,0x03,,
0.262092791666667,0x09,,
0.262131875000000,0x1A,,
0.262170916666667,0x01,,
0.262209958333333,0x00,,
0.262249000000000,0x03,,
0.262288041666667,0x42,,
0.262327083333333,0x00,,
0.262366125000000,0x00,,
0.262405208333333,0x00,,
0.262444250000000,0x00,,
0.262483291666667,0x00,,
0.262522333333333,0x00,,
0.262561375000000,0x00,,
0.262600416666667,0x00,,
0.262639500000000,0x00,,
0.262678541666667,0x00,,
0.262717583333333,0x00,,
0.262756625000000,0x00,,
0.262795666666667,0x00,,
0.262834708333333,0x00,,
0.262873791666667,0x00,,
0.262912833333333,0x00,,
0.262951875000000,0x00,,
0.262990916666667,0x00,,
0.263029958333333,0x80,,
0.263069000000000,0x3F,,
0.263108083333333,0x00,,
0.263154916666667,0x00,,
0.263193958333333,0x00,,
0.263233000000000,0x00,,
0.263272083333333,0x00,,
0.263311125000000,0x00,,
0.263350166666667,0x00,,
0.263389208333333,0x00,,
0.263428250000000,0x00,,
0.263467291666667,0x00,,
0.263506375000000,0x00,,
0.263545416666667,0x00,,
0.263584458333333,0x00,,
0.263623500000000,0x00,,
0.263662541666667,0x00,,
0.263701583333333,0x00,,
0.263740625000000,0x00,,
0.263779708333333,0x00,,
0.263818750000000,0x3C,,
0.263857791666667,0x0F,,
0.281898083333333,0x55,,
0.281937125000000,0x33,,
0.281976166666667,0x04,,
0.282015208333333,0xC2,,
0.282054291666667,0x03,,
0.282093333333333,0x09,,
0.282132375000000,0x1B,,
0.282171416666667,0x01,,
0.282210458333333,0x00,,
0.282249500000000,0x03,,
0.282288541666667,0x42,,
0.282327625000000,0x00,,
0.282366666666667,0x00,,
0.282405708333333,0x00,,
0.282444750000000,0x00,,
0.282483791666667,0x00,,
0.282522833333333,0x00,,
0.282561916666667,0x00,,
0.282600958333333,0x00,,
0.282640000000000,0x00,,
0.282679041666667,0x00,,
0.282718083333333,0x00,,
0.282757125000000,0x00,,
0.282796208333333,0x00,,
0.282835250000000,0x00,,
0.282874291666667,0x00,,
0.282913333333333,0x00,,
0.282952375000000,0x00,,
0.282991416666667,0x00,,
0.283030458333333,0x80,,
0.283069541666667,0x3F,,
0.283108583333333,0x00,,
0.283155416666667,0x00,,
0.283194458333333,0x00,,
0.283233541666667,0x00,,
0.283272583333333,0x00,,
0.283311625000000,0x00,,
0.283350666666667,0x00,,
0.283389708333333,0x00,,
0.283428750000000,0x00,,
0.283467833333333,0x00,,
0.283506875000000,0x00,,
0.283545916666667,0x00,,
0.283584958333333,0x00,,
0.283624000000000,0x00,,
0.283663041666667,0x00,,
0.283702125000000,0x00,,
0.283741166666667,0x00,,
0.283780208333333,0x00,,
0.283819250000000,0xF8,,
0.283858291666667,0x60,,
0.301902500000000,0x55,,
0.301941541666667,0x33,,
0.301980583333333,0x04,,
0.302019625000000,0xC2,,
0.302058666666667,0x03,,
0.302097750000000,0x09,,
